'The media seem to report these things without considering what might happens as a result .',I
'The media seem to report these things without considering what might happen as a result .',C
'There is a lot of words like that in English .',I
'There are a lot of words like that in English .',C
'I am interested in this competition because my friend participate in this competition .',I
'I am interested in this competition because my friend participates in this competition .',C
'He always want to watch the TV .',I
'He always wants to watch the TV .',C
'I was confused about my son 's slightly extreme sensitivity , but I decided to e - mail my husband on the cell - phone , saying , `` He miss you and he is crying now . ``',I
'I was confused about my son 's slightly extreme sensitivity , but I decided to e - mail my husband on the cell - phone , saying , `` He misses you and he is crying now . ``',C
'After that I 'm going to do some revision in order to have a good sence when my class start .',I
'After that I 'm going to do some revision in order to have a good sence when my class starts .',C
'I 'm looking forward to hearing form someone who are practicing GTD .',I
'I 'm looking forward to hearing form someone who is practicing GTD .',C
'Do you think your second language change your character ?',I
'Do you think your second language changes your character ?',C
'It excite me .',I
'It excites me .',C
'I 'm a medical student who love playing tennis and piano .',I
'I 'm a medical student who loves playing tennis and piano .',C
'One week have passed since I got a new job .',I
'One week has passed since I got a new job .',C
'She tell me the story zhout the two fishes .',I
'She tells me the story zhout the two fishes .',C
'Koshien is the league that gather strong high school baseball teams in Japan .',I
'Koshien is the league that gathers strong high school baseball teams in Japan .',C
'I do n't care whoever kill oneself .',I
'I do n't care whoever kills oneself .',C
'My chemical romance are a rock band from America .',I
'My chemical romance is a rock band from America .',C
'However , we sometimes lacks time and will to do it .',I
'However , we sometimes lack time and will to do it .',C
'There is no directors .',I
'There are no directors .',C
'Sometimes I want to be a slender woman who can not carry 30 liters of water , who induce other people to help her .',I
'Sometimes I want to be a slender woman who can not carry 30 liters of water , who induces other people to help her .',C
'Do n't say anything that scare people .',I
'Do n't say anything that scares people .',C
'too much money have gone . . .',I
'too much money has gone . . .',C
'My heart think so , even if the time does n't agree .',I
'My heart thinks so , even if the time does n't agree .',C
'The story start .',I
'The story starts .',C
'My work start tomorrow .',I
'My work starts tomorrow .',C
'How does you introduce yourselves ?',I
'How do you introduce yourselves ?',C
'Yeah , someone always criticize the fickleness of human nature , as to the young , maybe the managers like those are right .',I
'Yeah , someone always criticizes the fickleness of human nature , as to the young , maybe the managers like those are right .',C
'But she speak Japanese very fluently , so it 's not so bad , I think .',I
'But she speaks Japanese very fluently , so it 's not so bad , I think .',C
'If someone ask me `` why `` , I 'll answer `` just because `` .',I
'If someone asks me `` why `` , I 'll answer `` just because `` .',C
'Do anybody like movies here ?',I
'Does anybody like movies here ?',C
'There was almost none of snowy days , I mean it was warm .',I
'There were almost none of snowy days , I mean it was warm .',C
'It snow in early spring in Tokyo .',I
'It snows in early spring in Tokyo .',C
'And I 'd love to help people who is learning Chinese .',I
'And I 'd love to help people who are learning Chinese .',C
'Everything were too sweet ! !',I
'Everything was too sweet ! !',C
'I still has a lot of plans .',I
'I still have a lot of plans .',C
'For example , a boy are given money by his uncle and aunt .',I
'For example , a boy is given money by his uncle and aunt .',C
'In general , people under 20 years old gets money .',I
'In general , people under 20 years old get money .',C
'Then , he bring them back to his shop .',I
'Then , he brings them back to his shop .',C
'So I tried to look for that he sing English version .',I
'So I tried to look for that he sings English version .',C
'Why is the target limited to the people who loves anime ?',I
'Why is the target limited to the people who love anime ?',C
'I noticed I was like a child who have a favorite toy .',I
'I noticed I was like a child who has a favorite toy .',C
'Their pronunciation are terrible . . .',I
'Their pronunciation is terrible . . .',C
'How to overcome all of this ? The article give us the answer .',I
'How to overcome all of this ? The article gives us the answer .',C
'Furthermore , children have flexible and innovative thoughts which often make me surprised , however I am still a student .',I
'Furthermore , children have flexible and innovative thoughts which often makes me surprised , however I am still a student .',C
'The actors has tried to make it a bit funny while getting across the idea as well .',I
